Parameter,Resolution,Video,Average FPS,Total Gaussian Time,Total Tracking Time,Total Processing Time
Alpha-0.001,480p,Traffic2,10.638191824594728,172.034150938678,36.73403250466791,267.16539402486524
Alpha-0.001,480p,Traffic3,10.754359777737465,49.51018271321662,9.608004096604391,76.7245765919215
Alpha-0.001,480p,Traffic4,10.943292981445907,32.081805896130376,7.156216451083294,51.3308149454533
Alpha-0.001,480p,Traffic5,11.655106683283577,105.75546997674968,9.340687102870955,145.39158987626428
Alpha-0.001,720p,Traffic1,5.219237752305078,229.71003144275164,20.65065946232056,313.2083487304626
Alpha-0.001,720p,Traffic2,4.097246607307028,464.2493642439367,103.80280097690402,714.551217106462
Alpha-0.001,720p,Traffic3,4.41104860674499,125.0817748484551,26.405479711596833,192.47111065592617
Alpha-0.001,720p,Traffic4,4.378939682096095,82.59794510231586,19.517849496041876,130.23277626780327
Alpha-0.001,720p,Traffic5,4.5209038503580965,283.05201263260096,26.7855661286157,381.8140901308507
Alpha-0.01,1080p,Traffic1,2.2367022889286194,536.7538161147386,49.26268018170953,742.682485491503
Alpha-0.01,1080p,Traffic2,2.119713095334679,859.6986741975998,210.23784382204752,1321.4504872688558
Alpha-0.01,1080p,Traffic3,1.9383451452501064,281.7032920321799,107.79787643050076,477.0504800006747
Alpha-0.01,1080p,Traffic4,1.8484037031883382,195.97656357107917,55.70855654380283,320.03311371570453
Alpha-0.01,1080p,Traffic5,1.9866100582697563,639.8570800527814,71.5540104414103,877.7154433802352
Alpha-0.01,120p,Traffic1,252.31494364887632,4.809580111759654,0.5416835478389974,8.331050042645014
Alpha-0.01,120p,Traffic2,238.13038236140352,7.730137522914358,1.3658284544361785,13.83456267928696
Alpha-0.01,120p,Traffic3,245.29931273477607,2.1796914792502977,0.27917660033560376,3.705840047390639
Alpha-0.01,120p,Traffic4,223.91598520122838,1.5672380804898987,0.32546170079147685,2.8483436485403044
Alpha-0.01,120p,Traffic5,251.01910038311172,4.922295352152953,0.6072947927750053,8.22518645162921
Alpha-0.01,1440p,Traffic1,1.408314535891359,852.1784728653729,98.70651102229016,1203.2716070149909
Alpha-0.01,1440p,Traffic2,1.5460802106721854,1182.3910376863205,470.1557457501767,1979.7634902196587
Alpha-0.01,1440p,Traffic3,1.0958920624158655,493.77546699438244,240.1238777479739,887.4251643336029
Alpha-0.01,1440p,Traffic4,1.0634614884788185,334.6139841453987,112.78500610002084,559.155580335937
Alpha-0.01,1440p,Traffic5,1.4357401756209884,852.6238811358926,175.40120360051512,1267.0918641859316
Alpha-0.01,2160p,Traffic1,0.7822818978532508,1534.9252788666054,251.7183875440969,2221.8705631131306
Alpha-0.01,2160p,Traffic2,0.8183681064289267,2204.0765186672797,1811.5077567163971,4602.568654098082
Alpha-0.01,2160p,Traffic3,0.6183441745983257,858.462888258975,583.445305894711,1714.2798044778756
Alpha-0.01,2160p,Traffic4,0.5694245807190714,612.1888221867266,278.68918644590303,1096.5694511033944
Alpha-0.01,2160p,Traffic5,0.8003322184164648,1529.7553593468037,602.8888134329463,2542.3613132186
Alpha-0.01,240p,Traffic1,47.48182061995216,25.289562297344617,2.1144938677897995,36.30060075729847
