Parameter,Resolution,Video,Average FPS,Total Gaussian Time,Total Tracking Time,Total Processing Time
K-2,360p,Traffic2,19.83442568575777,92.29823306197059,10.668274743482382,132.29491271276487
K-2,360p,Traffic3,19.722401828653013,27.082759469223653,5.064585684798633,42.18940479162846
K-2,360p,Traffic4,19.017118759947497,18.616581085778293,3.8498590612434613,30.0234276211704
K-2,360p,Traffic5,20.826081185529823,59.21483021427406,4.057571695710006,80.62081267870957
K-2,480p,Traffic1,11.21501658132607,107.94334950472688,8.365667922072987,151.44420022884145
K-2,480p,Traffic2,10.981026406747816,166.5641368721844,19.769134127709464,243.38783273438452
K-2,480p,Traffic3,10.842738622329405,49.174763033632175,11.434164624253729,79.43957182386657
K-2,480p,Traffic4,10.6781313467156,33.06359748175599,7.368406725232473,54.3299607685185
K-2,480p,Traffic5,11.460090320773062,107.7874194507603,7.261367541796002,147.71705433510937
K-2,720p,Traffic1,4.463963651219118,284.26985004125163,22.048615198233108,384.46162489650305
K-2,720p,Traffic2,5.10507228738378,354.6730415081838,52.1507128152879,514.0424557760125
K-2,720p,Traffic3,4.446384229848838,123.72536551643861,36.69145617802858,203.3621022978914
K-2,720p,Traffic4,4.212011405055311,87.40670157276327,20.744737970817354,140.3778193705366
K-2,720p,Traffic5,5.3060195188555,230.03006426035427,17.95849285752041,310.8647244081949
K-3,1080p,Traffic1,1.4013468903717565,877.808800327417,52.994014670373815,1100.498687829706
K-3,1080p,Traffic2,1.5142801667879333,1200.2348150252947,143.9677117747487,1588.227862241678
K-3,1080p,Traffic3,1.289461081848448,426.9964474157314,144.1203825135599,667.5346216611215
K-3,1080p,Traffic4,1.3226431231510327,269.1105149172945,62.19170496141305,397.0893181376741
K-3,1080p,Traffic5,1.5942929470211515,766.7250623714644,61.69059677765466,982.939560802246
K-3,120p,Traffic1,173.97878349304514,6.933326341153529,0.5539640934438768,10.493860788352263
K-3,120p,Traffic2,170.86789528912382,10.63646445772602,1.1278113318839122,16.35370144946492
K-3,120p,Traffic3,169.11297963679579,3.156942760571811,0.23643796349640256,4.732165275316195
K-3,120p,Traffic4,160.87572091577672,2.180792927392741,0.33063401345860344,3.475906421779638
K-3,120p,Traffic5,180.3447066405296,6.809276392217667,0.4608983109937378,10.162571385037094
K-3,1440p,Traffic1,0.9589061501616472,1249.4154241128708,84.31415554770496,1552.3209500531666
K-3,1440p,Traffic2,1.0829180869544812,1676.5894219549373,242.3033561686752,2219.828832338215
K-3,1440p,Traffic3,0.8465838479518227,625.845565190888,303.5011918633245,1073.7492810107651
K-3,1440p,Traffic4,0.7359957542423811,481.61347162217135,150.62608788820216,749.7043655691668
K-3,1440p,Traffic5,0.9916094159881761,1230.9029132484575,183.95607830811056,1659.8560053767287
K-3,2160p,Traffic1,0.5162956932097763,2318.774661812233,224.06533427163956,2968.810391897452
K-3,2160p,Traffic2,0.5435971959847123,3317.8900090586976,931.8090088959434,4812.633480378659
K-3,2160p,Traffic3,0.4405112361934015,1202.6972175736446,1005.7746547301649,2506.5983486833866
K-3,2160p,Traffic4,0.3971626242756401,877.3921830157051,426.31916789140087,1519.632633670757
K-3,2160p,Traffic5,0.5262626325004206,2321.668381987256,627.6614273597952,3379.4643593811197
K-3,240p,Traffic1,33.26420598131996,36.06632446229918,2.0907993473810462,47.09436489758076
K-3,240p,Traffic2,32.36050996230081,56.15224961965569,4.06730203097677,74.26871323777587
K-3,240p,Traffic3,31.99672316549098,16.572690190456317,1.1939644151716227,22.481762735173085
K-3,240p,Traffic4,30.429290882423896,11.530467709759236,1.4156308964011086,16.465446298650917
K-3,240p,Traffic5,34.29932000699808,35.721663128351736,1.7072868452523235,46.054049147525745
K-3,360p,Traffic1,14.384023209403283,83.63921483699227,4.533367227122595,105.85192344483215
K-3,360p,Traffic2,13.964366725313308,130.16361578425852,9.725071629683864,168.97372732183425
K-3,360p,Traffic3,13.747867614066855,38.65427133173215,3.5283666659961206,52.03068147075827
K-3,360p,Traffic4,13.294382075128427,26.30103753280126,3.5058012920780866,37.175318119057906
K-3,360p,Traffic5,14.823352637564193,82.82925641082687,3.8559112093643617,103.3871398767223
K-3,480p,Traffic1,7.986504927222487,150.91246093373042,7.832319988636242,192.47879146313062
K-3,480p,Traffic2,7.707112126460381,236.63202065555373,18.22828186221878,310.4821985355811
K-3,480p,Traffic3,7.597910526389383,70.22176334180404,8.557321177970127,96.81330466514919
K-3,480p,Traffic4,7.4466109621070595,47.208437614783165,6.985924763022906,67.88755200337619
K-3,480p,Traffic5,8.233586386630916,149.76042503397906,7.0118091649491685,189.70656992308793
K-3,720p,Traffic1,3.1508942155715287,398.8663136095274,21.187217057158648,498.22721161774825
K-3,720p,Traffic2,3.345936362457461,552.0647175500635,49.58201480354174,718.1556742277462
K-3,720p,Traffic3,3.013770723990222,184.71923530485947,37.23841342446392,265.84457357181236
K-3,720p,Traffic4,2.7050947497864155,138.90121996350354,27.096892294939593,204.71454228571383
K-3,720p,Traffic5,3.7592067429178857,325.1996241864981,17.45113700529322,404.90444606362144
K-4,1080p,Traffic1,1.0047454059057748,1211.1205847863457,48.48832381225651,1416.989397934929
K-4,1080p,Traffic2,1.0910812772239438,1658.4908731951728,130.66619926074048,2015.7514714794816
K-4,1080p,Traffic3,0.988374139879545,544.6840870250599,118.83288727008039,752.5891875153175
K-4,1080p,Traffic4,0.8810110149196138,407.9274175929022,77.76305472903186,556.4043011752656
K-4,1080p,Traffic5,1.1173611159729284,1094.7665983779007,61.939570613263584,1308.0028667753213
K-4,120p,Traffic1,119.85789796585945,10.12162115145469,0.5214292645686658,13.853462075989171
K-4,120p,Traffic2,119.0833077058898,15.232037998910439,0.9803973110391793,20.508111856470265
K-4,120p,Traffic3,119.69278636735844,4.436992234608599,0.21251077088524872,5.9342867552186105
K-4,120p,Traffic4,114.44905471717898,3.0654258136055264,0.32103407027896635,4.337890356662665
K-4,120p,Traffic5,125.14773418495344,9.883134067931618,0.33650791825487814,13.13629441370716
K-4,1440p,Traffic1,0.7058127038171155,1699.6997215251322,74.875570894801,1977.5319968196563
K-4,1440p,Traffic2,0.754674268292193,2395.844614806061,207.94450354966096,2876.871939994977
K-4,1440p,Traffic3,0.6174617016574159,857.1150123108528,311.77923485962674,1318.2966137517942
K-4,1440p,Traffic4,0.5021504685778587,703.6847296553897,189.76736166822957,1010.341485656565
K-4,1440p,Traffic5,0.7179013296216681,1701.5048998098937,167.80176130565812,2101.641967078962
K-4,2160p,Traffic1,0.36459467711793536,3273.6478386290837,179.24950315785824,3820.654511550616
K-4,2160p,Traffic2,0.3653272790830989,4937.688114433724,765.7202557583805,6247.43830885744
K-4,2160p,Traffic3,0.31437395081193115,1684.1300234974478,894.1827140390524,2838.6989302142174
K-4,2160p,Traffic4,0.28699818147635797,1215.5931662711664,483.24055587191833,1900.8677642967086
K-4,2160p,Traffic5,0.37827247200847103,3218.969127596705,490.76423537294613,4058.858022942033
